macd,rsi,wr,c_mov5,deltamov5,turnover,signal
-0.038,42.233,-72.213,0.001,0.008,230839.26,1
-0.037,42.233,-72.213,0.0,-0.001,445507.38,1
-0.028,53.92,-0.0,0.066,0.091,44622.759999999995,1
-0.021,53.92,-48.261,0.044,0.087,592964.54,1
-0.013,55.982,-41.377,0.042,0.091,146962.75,1
-0.007,57.017,-37.935,0.035,0.034,86618.9,1
0.001,60.063,-27.573,0.043,0.042,194994.22000000003,0
0.007,58.578,-31.015,0.022,-0.044,298597.86,0
0.011,58.578,-31.015,0.015,-0.029,117055.49,0
0.01,51.22,-48.261,-0.023,-0.065,400230.51,0
0.008,49.874,-51.704,-0.022,-0.057,264156.41000000003,0
0.007,49.874,-51.704,-0.015,-0.057,146266.76,0
0.006,49.874,-62.479,-0.01,-0.032,36808.05,0
0.004,48.288,-100.0,-0.013,-0.028,112375.07,0
0.002,46.674,-94.454,-0.015,0.008,88896.72,0
0.0,46.674,-90.926,-0.01,0.012,52822.66,0
-0.001,46.674,-90.926,-0.007,0.008,53403.78,0
-0.004,43.11,-92.32,-0.018,-0.008,63201.92999999999,0
-0.008,38.363,-93.762,-0.031,-0.018,163663.27,1
-0.011,40.722,-87.46,-0.014,0.001,42419.619999999995,1
-0.011,45.195,-73.32,0.004,0.014,111270.14000000001,1
-0.01,47.334,-54.537,0.009,0.016,154972.44,1
-0.01,47.334,-44.457,0.006,0.024,117909.98,1
-0.007,53.652,-11.086,0.024,0.055,116860.26999999999,1
-0.006,49.391,-33.371,0.003,0.017,87437.91,1
-0.004,51.477,-22.172,0.008,0.005,11457.5,1
-0.003,51.477,-22.172,0.006,-0.003,15859.219999999998,1
-0.001,53.668,-11.086,0.01,0.004,8770.75,1
0.0,53.668,-11.086,0.007,-0.017,97863.14,1
0.001,53.668,-11.086,0.005,0.002,21880.399999999998,1
0.003,56.143,-9.98,0.01,0.001,83109.19,1
0.005,58.528,-0.0,0.013,0.007,5303.98,1
0.006,55.29,-28.53,0.002,-0.008,51614.32,1
0.006,55.29,-28.53,0.001,-0.005,92537.44,1
0.003,43.974,-100.0,-0.025,-0.03,64692.79,1
0.002,46.893,-83.362,-0.01,-0.02,6830.95,1
0.0,44.402,-100.0,-0.013,-0.026,49185.24,1
0.0,50.136,-49.936,0.004,0.002,145707.98999999996,1
0.002,55.099,-24.968,0.016,0.014,55107.52,1
0.002,52.296,-44.394,0.004,0.029,424972.06999999995,1
0.004,57.006,-22.197,0.016,0.026,272350.66000000003,1
0.005,57.006,-22.197,0.011,0.024,185925.26,1
0.006,53.919,-33.296,0.0,-0.004,75898.04,1
0.005,50.948,-44.394,-0.006,-0.022,166345.96,1
0.005,50.948,-44.394,-0.004,-0.008,201033.08000000002,1
0.005,53.894,-33.296,0.004,-0.012,60420.91,1
0.005,53.894,-33.296,0.003,-0.008,34374.61,1
0.005,53.894,-33.296,0.002,0.001,17473.600000000002,1
0.006,57.112,-22.197,0.008,0.014,107631.06999999999,1
0.006,53.12,-49.915,-0.001,0.003,25910.97,1
0.005,49.401,-66.553,-0.007,-0.011,37874.25,1
0.005,56.031,-19.959,0.008,0.006,207890.31000000003,1
0.005,52.338,-39.919,-0.001,-0.003,14624.46,1
0.006,55.497,-19.959,0.006,-0.002,134288.93,1
0.005,51.8,-39.919,-0.003,-0.001,154628.43,1
0.006,57.848,-16.638,0.011,0.019,150079.74000000002,1
0.009,64.972,-0.0,0.027,0.019,391099.52,1
0.011,61.267,-14.265,0.012,0.013,144140.44,1
0.012,61.267,-14.265,0.008,0.002,143306.05000000002,1
0.011,54.079,-42.94,-0.008,-0.005,53204.63,1
0.011,54.079,-42.94,-0.005,-0.017,32266.159999999996,1
0.009,50.65,-57.205,-0.01,-0.037,149428.43000000005,1
0.007,47.413,-71.47,-0.013,-0.025,210897.77,1
0.005,47.413,-71.47,-0.009,-0.017,40646.91,1
0.004,47.413,-71.47,-0.006,0.002,35060.88,1
0.002,43.908,-85.735,-0.01,-0.005,138570.16,1
-0.002,35.42,-100.0,-0.027,-0.017,143686.94999999998,1
-0.006,33.129,-90.926,-0.024,-0.011,149065.06,1
-0.009,30.971,-91.681,-0.023,-0.014,270760.1,1
-0.011,39.463,-75.042,-0.002,0.004,115882.9,1
-0.011,39.463,-72.778,-0.001,0.009,107828.52,1
-0.01,47.055,-54.537,0.012,0.039,150364.21,1
-0.013,37.068,-90.01,-0.018,0.006,218048.37,1
-0.013,43.508,-62.548,0.001,0.024,191267.14,1
-0.01,51.545,-14.265,0.02,0.022,248363.77,1
-0.007,53.892,-12.484,0.02,0.021,386565.74,1
-0.003,58.247,-9.99,0.026,0.014,471037.05,1
0.003,65.321,-0.0,0.044,0.062,876705.2599999999,1
0.007,62.478,-7.68,0.023,0.022,223299.9,1
0.011,64.158,-0.0,0.022,0.001,520018.18,1
0.025,78.614,-3.734,0.106,0.086,3805034.81,1
0.044,84.057,-11.909,0.143,0.116,4486752.470000001,0
0.056,78.22,-19.04,0.076,0.032,1711841.77,0
0.064,76.318,-21.416,0.044,0.021,576278.14,0
0.07,76.318,-21.416,0.029,0.008,544667.98,0
0.074,76.968,-19.99,0.026,-0.08,610085.73,0
0.073,67.045,-35.132,-0.015,-0.158,1139195.3,0
0.071,67.045,-36.106,-0.01,-0.086,705363.24,0
0.071,69.761,-29.389,0.013,-0.031,485964.4,0
0.071,70.628,-29.017,0.015,-0.014,1992400.06,0
0.07,70.628,-29.983,0.01,-0.016,380410.54,0
0.068,68.357,-33.311,0.0,0.016,158827.86,0
0.066,68.357,-66.644,0.0,0.01,357673.68999999994,0
0.064,69.494,-49.936,0.007,-0.006,167171.19999999998,0
0.061,66.904,-57.06,-0.002,-0.017,254210.04999999996,0
0.058,66.904,-57.06,-0.001,-0.011,131081.87,0
0.052,59.201,-87.516,-0.021,-0.021,855192.5199999999,0
0.047,59.201,-85.735,-0.014,-0.014,352592.13999999996,0
0.044,60.934,-71.47,-0.003,-0.009,220801.43,0
0.039,55.827,-100.0,-0.015,-0.013,291614.07,0
0.036,57.734,-85.735,-0.003,-0.002,359692.15,0
0.033,57.734,-75.032,-0.002,0.018,228792.55,0
0.029,54.981,-85.735,-0.008,0.006,71178.54000000001,0
0.026,54.981,-83.362,-0.005,-0.003,86178.79000000001,0
0.022,52.099,-100.0,-0.01,0.005,60046.990000000005,0
0.02,54.658,-71.366,-0.0,0.003,49881.66,0
0.016,48.991,-100.0,-0.013,-0.011,111746.53,0
0.013,48.991,-100.0,-0.009,-0.001,96478.62,0
0.012,51.898,-79.837,0.001,0.006,46042.759999999995,0
0.009,46.25,-85.735,-0.013,-0.003,263279.49999999994,0
0.006,46.25,-85.735,-0.008,-0.008,49337.15,0
0.006,52.274,-57.06,0.008,0.021,4566.639999999999,0
0.005,49.285,-71.47,-0.002,0.007,36230.37,0
0.004,49.285,-60.081,-0.001,-0.002,82466.98,0
0.003,49.285,-60.081,-0.001,0.012,43088.89,0
0.001,46.031,-80.041,-0.007,0.001,4732.950000000001,0
-0.001,42.975,-100.0,-0.011,-0.019,75151.25,0
-0.002,42.975,-100.0,-0.007,-0.006,76545.69,0
-0.002,47.051,-75.064,0.002,0.003,126137.12999999999,0
-0.003,47.051,-75.064,0.001,0.002,64080.259999999995,0
0.0,60.263,-0.0,0.027,0.034,713914.8199999998,0
0.001,53.141,-39.919,0.005,0.016,753373.69,0
0.002,55.945,-19.959,0.01,0.017,312852.0,0
0.002,49.53,-60.081,-0.007,-0.008,308565.37,0
0.001,49.53,-60.081,-0.004,-0.005,33408.0,0
-0.004,35.439,-100.0,-0.042,-0.069,539202.3799999999,0
-0.008,35.439,-81.852,-0.028,-0.033,227727.87,0
-0.008,44.595,-54.537,0.001,-0.009,262349.05,0
-0.009,42.442,-63.611,-0.006,0.001,164545.33,0
-0.013,35.118,-100.0,-0.03,-0.026,216668.85,0
-0.015,40.621,-75.042,-0.007,0.035,344020.35,0
-0.017,37.221,-91.681,-0.018,0.01,194391.61999999997,0
-0.02,35.616,-92.32,-0.018,-0.019,97428.17,0
-0.023,32.575,-100.0,-0.025,-0.019,244222.41999999998,0
-0.024,38.253,-84.573,-0.004,0.026,233265.89999999997,0
-0.026,35.072,-100.0,-0.016,-0.009,82352.4,0
-0.028,33.577,-85.735,-0.017,0.001,199111.27000000002,0
-0.031,30.752,-100.0,-0.024,-0.006,150870.22999999998,0
-0.03,39.037,-72.778,0.003,0.029,63004.130000000005,0
-0.03,37.429,-81.852,-0.004,-0.001,74769.33,0
-0.03,37.429,-81.852,-0.003,0.013,21542.59,0
-0.029,37.429,-81.852,-0.002,0.015,68814.08,0
-0.031,32.426,-88.901,-0.021,0.004,174183.72,0
-0.031,35.52,-71.47,-0.007,-0.011,130835.05999999998,0
-0.029,41.308,-42.94,0.008,0.012,413497.06000000006,0
-0.028,39.403,-57.205,-0.001,0.002,97318.01000000001,0
-0.028,37.54,-71.47,-0.007,-0.005,61867.59,0
-0.027,37.54,-66.723,-0.005,0.016,94566.29000000001,0
-0.028,33.828,-100.0,-0.016,-0.009,251961.22999999998,0
-0.028,33.828,-85.61,-0.011,-0.019,281140.87,0
-0.026,43.539,-42.878,0.012,0.013,269277.09,0
-0.021,53.387,-27.222,0.034,0.042,851633.2400000001,0
-0.018,46.79,-54.537,0.003,0.008,239893.99999999997,0
-0.014,53.039,-27.222,0.022,0.038,544137.33,0
-0.009,56.68,-9.074,0.028,0.039,744684.2000000001,0
-0.005,58.416,-0.0,0.025,0.013,631308.6000000001,0
-0.001,58.416,-0.0,0.017,-0.018,126111.30000000002,0
0.001,53.448,-18.148,-0.002,-0.005,288612.63,0
0.004,59.087,-0.0,0.018,-0.004,370369.48,0
0.008,62.351,-0.0,0.025,-0.002,270530.83,0
0.012,62.351,-6.653,0.017,-0.008,429914.87,0
0.01,50.62,-39.986,-0.021,-0.038,305573.69999999995,0
0.009,50.62,-54.537,-0.014,-0.012,106215.62999999999,0
0.008,50.62,-54.537,-0.01,-0.028,14991.529999999999,0
0.007,52.832,-45.463,0.0,-0.025,464793.88999999996,0
0.007,52.832,-55.543,0.0,-0.017,101413.11,0
0.005,47.859,-77.715,-0.013,0.008,113019.17000000001,0
0.003,45.55,-88.801,-0.015,-0.001,197661.43,0
0.001,43.279,-100.0,-0.017,-0.007,67445.3,0
-0.005,35.69,-100.0,-0.037,-0.037,303462.82999999996,0
-0.007,41.238,-84.639,-0.012,-0.012,219729.30000000005,0
-0.01,39.407,-92.32,-0.014,-0.001,143121.76,0
-0.012,37.609,-100.0,-0.016,-0.001,158063.75999999998,0
-0.014,40.531,-88.901,-0.004,0.013,344669.14,0
-0.016,36.818,-100.0,-0.016,0.021,126019.51000000001,0
-0.016,42.492,-80.02,0.002,0.014,119762.43000000001,0
-0.018,38.745,-100.0,-0.011,0.003,129462.85,0
-0.018,41.522,-87.516,-0.001,0.015,4553.17,0
-0.016,46.724,-57.205,0.012,0.017,100134.31,0
-0.015,46.724,-57.205,0.008,0.024,41430.94,0
-0.012,49.338,-33.447,0.012,0.01,154937.08000000002,0
-0.011,49.338,-0.0,0.008,0.019,35449.81,0
-0.009,49.338,-0.0,0.005,0.006,5239.4400000000005,0
-0.007,52.263,-16.808,0.01,-0.002,138532.72,0
-0.005,52.263,-28.675,0.007,-0.002,750052.41,0
-0.004,52.263,-28.675,0.004,-0.008,419152.61999999994,0
-0.002,55.504,-14.265,0.01,0.002,409996.1,0
-0.001,51.722,-28.675,-0.0,-0.006,45408.08,0
0.001,57.873,-0.0,0.013,0.003,76861.92,0
0.002,54.175,-19.959,0.002,-0.005,823.4,0
0.003,57.125,-0.0,0.008,0.003,139423.1,0
0.004,57.125,-19.959,0.005,-0.004,101227.94,0
0.005,57.125,-19.959,0.004,0.004,38801.759999999995,0
0.003,43.196,-100.0,-0.024,-0.037,581079.56,0
0.002,49.774,-60.081,-0.003,-0.005,627580.96,0
0.003,52.75,-39.919,0.005,-0.003,824399.7200000001,0
0.003,52.75,-39.919,0.003,-0.002,400386.5,0
0.004,55.76,-19.959,0.009,0.005,255727.63999999998,0
0.003,49.003,-60.081,-0.007,0.016,187842.03,0
0.003,52.141,-39.919,0.002,0.005,110885.69,0
0.003,52.141,-39.919,0.001,-0.004,95922.76000000001,0
0.003,52.141,-39.919,0.001,-0.002,83532.60999999999,0
-0.003,32.38,-100.0,-0.052,-0.061,995294.9199999999,0
-0.006,41.362,-58.319,-0.015,-0.008,312082.85,0
-0.009,37.756,-75.042,-0.023,-0.025,326480.24,0
-0.012,37.756,-75.042,-0.015,-0.017,128468.63,0
-0.013,40.766,-66.638,-0.004,-0.004,188602.19000000003,0
-0.014,40.766,-66.638,-0.002,0.049,72572.0,0
-0.015,38.601,-75.042,-0.008,0.007,64091.59,0
-0.016,38.601,-72.778,-0.005,0.018,101632.92,0
-0.017,36.382,-81.852,-0.01,0.005,69976.93,0
-0.018,36.382,-81.852,-0.007,-0.003,769923.46,0
-0.019,34.109,-90.926,-0.011,-0.009,74115.29,0
-0.019,38.263,-80.041,-0.001,0.007,253561.75999999998,0
-0.019,35.83,-83.362,-0.007,-0.002,22415.47,0
-0.02,33.534,-100.0,-0.011,-0.001,126163.45000000001,0
-0.023,27.766,-100.0,-0.027,-0.02,134141.82,0
-0.024,35.718,-74.936,-0.005,0.006,164225.39,0
-0.024,35.718,-74.936,-0.003,-0.002,235609.43,0
-0.023,35.718,-71.366,-0.002,0.005,84507.15,0
-0.021,43.454,-42.878,0.012,0.023,173188.79,0
-0.02,43.454,-42.878,0.008,0.035,158075.15999999997,0
-0.019,40.619,-49.915,-0.001,0.004,52275.33,0
-0.018,40.619,-49.915,-0.001,0.002,125967.85,0
-0.016,44.796,-33.277,0.006,0.008,201806.54,0
-0.013,52.058,-14.39,0.017,0.005,259371.21000000002,0
-0.011,52.058,-14.39,0.011,0.004,2077.74,0
-0.009,48.368,-28.634,0.001,0.002,111785.07999999999,0
-0.01,41.962,-57.122,-0.012,-0.011,96861.19,0
-0.008,49.207,-33.447,0.005,-0.001,40898.04,0
-0.007,49.207,-40.122,0.003,-0.014,272894.12,0
-0.007,45.885,-60.081,-0.004,-0.016,342230.87,0
-0.007,45.885,-60.081,-0.003,-0.004,730164.81,0
-0.004,56.205,-0.0,0.018,0.03,11723.199999999999,0
0.0,63.646,-27.315,0.031,0.027,400022.63,0
0.002,56.727,-50.0,0.008,0.005,458648.74,0
0.005,59.12,-40.02,0.012,0.016,36410.57,0
0.006,59.12,-40.02,0.008,0.011,109037.43000000001,0
0.007,55.556,-50.0,-0.001,-0.019,212656.56,0
0.008,58.265,-40.02,0.006,-0.026,179080.69999999998,0
0.009,58.265,-44.457,0.004,-0.004,98405.1,0
0.009,58.265,-44.457,0.003,-0.009,259132.72,0
0.009,58.265,-44.457,0.002,-0.006,116761.58,0
0.009,53.85,-55.543,-0.005,-0.004,72874.0,0
0.008,53.85,-83.362,-0.004,-0.009,48555.99,0
0.006,45.766,-100.0,-0.016,-0.019,359212.58999999997,0
0.003,42.359,-100.0,-0.017,-0.019,85421.33000000002,0
0.001,42.359,-100.0,-0.011,-0.013,78587.01000000001,0
-0.001,38.992,-100.0,-0.014,-0.009,349235.48000000004,0
-0.004,35.918,-100.0,-0.016,-0.012,104458.29000000001,0
-0.006,35.918,-87.516,-0.011,0.005,146921.44,0
-0.008,32.909,-100.0,-0.014,0.003,92012.5,0
-0.009,38.461,-87.516,-0.003,0.009,539402.11,0
-0.01,35.314,-88.901,-0.008,0.006,217031.12,0
-0.011,35.314,-87.516,-0.005,0.01,133505.1,0
-0.014,29.656,-90.02,-0.017,-0.006,177797.75,0
-0.016,27.312,-100.0,-0.018,-0.004,61219.55,0
-0.017,33.014,-87.532,-0.005,-0.003,307313.38,0
-0.016,38.282,-71.325,0.003,0.011,113639.54000000001,0
-0.016,38.282,-71.325,0.002,0.008,320116.93,0
-0.014,47.72,-19.959,0.014,0.031,203171.06,0
-0.015,38.241,-80.041,-0.01,0.008,143346.18,0
-0.015,38.241,-80.041,-0.007,-0.001,39673.350000000006,0
-0.016,35.522,-100.0,-0.011,-0.014,10100.19,0
-0.015,40.108,-80.041,-0.001,-0.003,27391.07,0
-0.016,37.254,-100.0,-0.007,-0.022,90746.9,0
-0.016,37.254,-100.0,-0.005,0.005,235291.25,0
-0.014,46.18,-49.873,0.01,0.017,69319.42000000001,0
-0.014,42.879,-75.064,0.0,0.011,29773.52,0
-0.012,46.962,-49.873,0.007,0.007,37428.95,0
-0.012,43.606,-75.064,-0.002,0.005,144365.22999999998,0
-0.011,43.606,-75.064,-0.001,0.003,25722.059999999998,0
-0.01,43.606,-66.78,-0.001,-0.011,28804.45,0
-0.01,43.606,-50.254,-0.001,-0.001,54076.34999999999,0
-0.009,43.606,-66.78,-0.0,-0.007,77906.42,0
-0.008,48.897,-33.22,0.006,0.008,45845.76,0
-0.008,44.41,-66.78,-0.002,-0.001,33653.270000000004,0
-0.009,37.142,-100.0,-0.015,-0.014,227171.3,0
-0.01,37.142,-100.0,-0.01,-0.009,73929.73,0
-0.01,37.142,-80.041,-0.007,-0.006,409026.99,0
-0.011,33.699,-83.362,-0.011,-0.017,174945.46,0
-0.013,30.639,-85.61,-0.014,-0.011,124570.84,0
-0.016,25.607,-100.0,-0.022,-0.008,129780.51,0
-0.017,25.607,-100.0,-0.015,-0.005,33472.66,0
-0.017,37.511,-74.936,0.003,0.01,55783.81,0
-0.017,37.511,-74.936,0.002,0.013,56885.64,0
-0.017,34.311,-85.756,-0.005,0.009,130621.03,0
-0.017,34.311,-85.756,-0.003,0.019,169912.58000000002,0
-0.016,40.225,-66.553,0.004,0.019,171805.54,0
-0.016,36.669,-83.362,-0.004,-0.007,63189.36,0
-0.016,36.669,-83.362,-0.002,-0.005,106627.13,0
-0.015,36.669,-75.064,-0.002,0.004,76940.49,0
-0.014,42.965,-49.873,0.005,0.009,49228.189999999995,0
-0.014,35.42,-80.041,-0.009,-0.014,143658.61,0
-0.015,32.374,-83.362,-0.013,-0.009,465780.76,0
-0.016,32.374,-83.362,-0.009,-0.006,123779.16000000003,0
-0.016,32.374,-83.362,-0.006,-0.004,91331.23999999999,0
-0.016,32.374,-83.362,-0.004,-0.009,47068.02,0
-0.017,29.017,-100.0,-0.009,0.0,193592.09000000003,0
-0.016,36.147,-75.064,0.0,0.013,58485.01,0
-0.017,29.718,-100.0,-0.013,-0.004,106781.76999999999,0
-0.019,27.121,-100.0,-0.015,-0.009,242432.73000000004,0
-0.016,47.054,-33.447,0.016,0.02,880532.47,0
-0.013,50.685,-16.808,0.017,0.026,213193.96000000002,0
-0.012,47.199,-33.447,0.005,0.004,319855.98000000004,0
-0.011,43.944,-50.085,-0.003,0.01,298056.36999999994,0
-0.011,43.944,-50.085,-0.002,0.013,123379.61000000002,0
-0.01,48.095,-33.447,0.005,-0.011,129480.3,0
-0.008,48.095,-33.447,0.003,-0.014,241794.61,0
-0.007,48.095,-33.447,0.002,-0.003,89493.22,0
-0.009,37.648,-83.362,-0.018,-0.015,219989.38,0
-0.011,34.925,-100.0,-0.019,-0.016,163686.01,0
-0.012,34.925,-85.61,-0.012,-0.018,87509.26000000001,0
-0.013,34.925,-85.61,-0.008,-0.012,235649.28,0
-0.014,32.004,-100.0,-0.012,-0.014,201022.11,1
-0.014,42.338,-71.366,0.005,0.023,239595.41000000003,1
-0.011,50.413,-42.878,0.016,0.035,333265.13,1
-0.011,43.807,-71.366,-0.002,0.01,594585.44,1
-0.007,58.484,-0.0,0.031,0.04,90080.85,1
-0.002,62.675,-18.148,0.034,0.046,338715.83,1
0.002,59.444,-27.222,0.016,0.011,210856.88999999998,1
0.001,48.619,-63.611,-0.015,-0.032,239405.81,1
0.002,53.197,-45.463,0.003,0.005,63845.369999999995,1
0.002,50.761,-54.537,-0.005,-0.036,73840.74,1
0.003,55.201,-36.296,0.01,-0.024,47299.05,1
0.004,52.633,-45.463,0.0,-0.016,57162.96,1
0.004,52.633,-45.463,0.0,0.016,131672.05999999997,1
0.005,55.058,-44.394,0.007,0.004,56507.85,1
0.006,57.384,-33.296,0.011,0.016,54328.56,1
0.008,57.384,-42.795,0.007,-0.003,41476.7,1
0.008,57.384,-42.795,0.005,0.005,116258.42,1
0.009,57.384,-19.959,0.003,0.003,14859.85,1
0.008,53.649,-39.919,-0.004,-0.011,4227.2,1
0.009,56.685,-24.936,0.004,-0.007,112078.45000000001,1
0.009,56.685,-24.936,0.002,-0.005,151015.69999999998,1
0.009,56.685,-33.22,0.002,-0.003,39114.32,1
0.011,65.22,-0.0,0.021,0.017,528630.9600000001,1
0.015,71.326,-0.0,0.033,0.038,478752.62,1
0.018,71.326,-0.0,0.022,0.019,160544.19,1
0.019,62.827,-24.936,0.002,-0.001,288504.06999999995,1
0.019,62.827,-24.936,0.001,-0.0,107760.81000000001,1
0.018,58.728,-42.94,-0.006,-0.026,73606.00999999998,1
0.016,54.909,-57.205,-0.01,-0.044,304032.63,1
0.015,54.909,-57.205,-0.007,-0.029,74900.28,1
0.014,58.071,-42.94,0.002,0.0,123609.73000000001,1
0.014,58.071,-42.94,0.001,0.0,13205.38,1
0.013,58.071,-50.085,0.001,0.007,23588.65,1
0.013,61.48,-33.277,0.007,0.018,15795.239999999998,1
0.012,56.531,-50.085,-0.002,0.005,15300.65,1
0.012,59.998,-33.277,0.005,0.003,21436.68,1
0.012,59.998,-33.277,0.004,0.002,9111.39,1
0.012,59.998,-0.0,0.002,0.002,355878.74,1
0.012,59.998,-0.0,0.002,-0.006,49909.700000000004,1
0.011,59.998,-0.0,0.001,0.003,13.48,1
0.011,59.998,-0.0,0.001,-0.005,8128.44,1
0.011,64.386,-0.0,0.007,0.003,10492.02,1
0.011,64.386,-0.0,0.005,0.002,71077.5,1
0.013,71.609,-19.959,0.016,0.015,1158714.97,1
0.015,74.404,-0.0,0.017,0.016,706927.12,1
0.014,61.387,-39.919,-0.002,-0.002,522066.36,1
0.014,61.387,-39.919,-0.001,-0.008,44798.520000000004,1
0.013,55.732,-59.878,-0.007,-0.012,219561.59,1
0.012,55.732,-75.0,-0.005,-0.021,207677.63999999998,1
0.011,55.732,-75.0,-0.003,-0.021,140811.75,1
0.009,49.983,-100.0,-0.009,-0.007,141856.78,1
0.007,49.983,-100.0,-0.006,-0.005,94373.48,1
0.006,49.983,-100.0,-0.004,0.003,8984.52,1
0.006,55.692,-75.0,0.004,0.009,105650.07000000002,1
0.007,60.542,-50.0,0.009,0.012,54958.8,1
0.006,54.158,-75.0,-0.0,0.008,29938.13,1
0.006,58.833,-50.0,0.006,0.012,34719.36,1
0.006,53.011,-50.0,-0.002,0.001,50776.5,1
0.006,57.536,-0.0,0.005,0.001,89840.04000000001,1
0.005,47.651,-66.441,-0.01,-0.019,134883.18,1
0.004,47.651,-66.441,-0.007,-0.006,34934.57,1
0.003,52.394,-33.22,0.002,-0.004,49042.47,1
0.002,47.737,-66.441,-0.005,-0.003,8288.449999999999,1
0.002,47.737,-66.441,-0.003,-0.008,99212.8,1
0.001,47.737,-66.441,-0.002,0.008,48211.22,1
0.001,47.737,-66.441,-0.002,0.005,35789.53,1
0.0,47.737,-66.441,-0.001,-0.003,11805.0,1
-0.0,47.737,-66.441,-0.001,0.004,74689.09,1
-0.001,41.871,-100.0,-0.007,-0.004,56362.54,1
-0.0,53.987,-33.22,0.008,0.011,8276.74,1
0.001,58.609,-0.0,0.012,0.014,37688.82,1
0.002,58.609,-24.936,0.008,0.009,151278.96,1
0.003,58.609,-24.936,0.005,0.006,191541.45,1
0.003,58.609,-24.936,0.004,0.011,74850.94,1
0.004,58.609,-24.936,0.002,-0.006,46082.920000000006,1
0.005,63.866,-0.0,0.008,-0.004,30268.010000000002,1
0.006,63.866,-0.0,0.005,-0.003,145879.95000000004,1
0.006,63.866,-33.277,0.004,-0.002,267182.65,1
0.007,63.866,-33.277,0.002,-0.001,47687.88,1
0.007,63.866,-33.277,0.002,-0.001,13607.7,1
0.007,63.866,-40.0,0.001,-0.007,253993.12,1
0.008,69.842,-20.0,0.007,0.002,133908.65,1
0.008,69.842,-25.0,0.005,0.001,42232.62,1
0.011,80.88,-0.0,0.023,0.02,574137.9199999999,1
0.014,83.094,-0.0,0.022,0.02,132360.61000000002,1
0.015,73.882,-16.638,0.008,0.007,152500.14999999997,1
0.015,66.001,-33.277,-0.001,-0.008,56736.53,1
0.015,66.001,-33.277,-0.001,-0.006,232314.13,1
0.014,66.001,-33.277,-0.001,-0.023,498888.8,1
0.019,81.119,-0.0,0.039,0.017,351232.0,1
0.022,81.119,-0.0,0.026,0.018,368205.69000000006,1
0.023,74.648,-10.081,0.011,0.012,278079.44,1
0.024,74.648,-11.199,0.007,0.008,50948.100000000006,1
0.024,68.386,-22.285,-0.002,-0.001,447083.67000000004,1
0.026,75.145,-0.0,0.018,-0.02,405833.47,1
0.026,69.806,-14.265,0.006,-0.02,486116.45999999996,1
0.026,69.806,-14.265,0.004,-0.007,438753.36,1
0.025,64.441,-28.675,-0.004,-0.011,46366.53,1
0.024,64.441,-28.675,-0.003,-0.001,86435.35,1
0.023,67.351,-14.265,0.005,-0.014,114898.58,1
0.023,67.351,-33.22,0.003,-0.003,148627.11,1
0.022,67.351,-33.22,0.002,-0.002,329211.03,1
0.022,70.351,-24.936,0.008,0.012,827892.04,1
0.022,73.021,-33.277,0.012,0.015,2332067.45,1
0.023,73.021,-33.277,0.008,0.003,74641.12000000001,1
0.024,77.682,-14.39,0.018,0.015,495837.37,0
0.024,71.07,-33.39,0.006,0.004,243339.25000000003,0
0.023,65.103,-50.0,-0.003,-0.011,585.01,0
0.02,55.133,-83.22,-0.015,-0.027,236613.69999999998,0
0.017,47.293,-100.0,-0.023,-0.031,1061988.36,0
0.014,51.024,-85.756,-0.009,-0.027,198283.01,0
0.013,54.526,-71.366,0.001,-0.005,92072.90000000001,0
0.012,54.526,-71.366,0.0,0.003,124511.6,0
0.009,46.803,-100.0,-0.013,0.002,25245.33,0
0.007,46.803,-100.0,-0.009,0.015,60431.78,0
0.007,54.309,-71.366,0.007,0.016,77234.01000000001,0
0.006,50.456,-85.756,-0.002,-0.002,80439.79000000001,0
0.006,53.972,-66.553,0.006,0.005,11773.140000000001,0
0.006,57.21,-39.919,0.01,0.023,167396.75,0
0.007,57.21,-39.919,0.007,0.015,90041.18999999999,0
0.006,52.895,-33.22,-0.002,-0.009,61858.6,0
0.007,56.434,-0.0,0.005,0.007,40172.32,0
0.005,48.539,-66.78,-0.01,-0.015,42017.3,0
0.006,58.011,-0.0,0.013,0.003,145627.73,0
0.007,58.011,-0.0,0.009,0.002,26075.199999999997,0
0.008,58.011,-0.0,0.006,0.008,122354.41,0
0.008,58.011,-0.0,0.004,-0.001,133720.08000000002,0
0.008,58.011,-0.0,0.003,0.012,19525.440000000002,0
0.009,61.428,-0.0,0.008,-0.005,173396.67,0
0.009,56.479,-24.936,-0.001,-0.01,97034.97,0
0.01,59.953,-0.0,0.006,-0.0,457166.89999999997,0
0.009,55.207,-24.936,-0.003,-0.007,70940.82,0
0.009,55.207,-24.936,-0.002,-0.004,48641.6,0
0.007,46.642,-74.809,-0.014,-0.023,80717.38,0
0.004,43.012,-80.041,-0.016,-0.015,343434.54,0
0.001,39.717,-100.0,-0.017,-0.023,120977.87,0
-0.001,39.717,-100.0,-0.012,-0.009,273347.27,0
-0.004,33.724,-58.319,-0.021,-0.019,555609.55,0
-0.007,33.724,-58.319,-0.014,0.0,258664.24000000002,0
-0.009,31.011,-66.638,-0.016,0.0,14066.06,0
-0.012,28.538,-74.958,-0.017,0.0,295949.57,0
-0.013,34.189,-66.638,-0.005,0.007,68393.26,0
-0.013,39.354,-58.319,0.003,0.024,47153.52,0
-0.014,36.287,-63.611,-0.004,0.01,82889.54000000001,0
